,Category,Location,Restaurant,UserID,Menu,Review,Date,Total,Taste,Quantity,Delivery
234,치킨,운정1동,노랑통닭-운정1호점,ye**님,순살 3종세트（후라이드＋양념＋깐풍）/1,배달시간은 예정시간 딱 맞췄구요 항상 후라이드만 시키다가 이번에 세가지양념맛 시켰는데.. 가서 먹어야하나요? 배달해서 먹으니 다 눅눅해져서 별로네요 ㅜㅜ,2020년 12월 25일,3,3,4,3
235,치킨,운정1동,노랑통닭-운정1호점,gm**님,순살 3종세트（후라이드＋양념＋깐풍）/1(사이드 메뉴(즉석 치즈 떡볶이)),배달 시킨지 2시간이 넘었지만 아직도 음식이 도착을 안했습니다,2020년 12월 24일,4,5,5,1
236,치킨,운정1동,노랑통닭-운정1호점,al**님,순살 3종세트（후라이드＋양념＋깐풍）/1(별미 메뉴(똥집감자튀김)),노랑통닭매장에서 먹었던 기억으로 시켰는데 배달은 기대이하입니다.,2020년 12월 24일,2,2,3,2
237,치킨,운정1동,노랑통닭-운정1호점,hk**님,"순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경),사이드 메뉴(즉석 치즈 떡볶이))",장난하세요.떡볶이 7000원?? 아이고 사장님 이건 아니지요 다른분들이 판단해보세요 ㅎㅎ 주다 말음 그리고 소스값아껴서 때돈 버시겟어요 이런 노랑 통닭 처음입니다,2020년 12월 23일,1,1,1,1
238,치킨,운정1동,노랑통닭-운정1호점,le**님,알싸한 마늘치킨/1(사이즈 선택(Regular)),배달이 빠르고 마늘맛이 너무 맛있어요.,2020년 12월 23일,5,5,5,5
239,치킨,운정1동,노랑통닭-운정1호점,nj**님,엄청큰 후라이드치킨/1(사이드 메뉴(노랑치즈볼 5개)),맛있어요 치즈볼도 감사합니다 ^^,2020년 12월 22일,5,5,5,5
240,치킨,운정1동,노랑통닭-운정1호점,손님,알싸한 마늘치킨/1(사이즈 선택(Size Up)),잘 먹었습니다 배달도 빨랐어요,2020년 12월 22일,5,5,5,5
241,치킨,운정1동,노랑통닭-운정1호점,wo**님,알싸한 마늘치킨/1(사이즈 선택(Size Up)),바삭바삭~~너무 맛있게 먹었어요~~양도 많고 맛도 있고 치즈볼까지 서비스로 주셔서 대만족했어요~,2020년 12월 20일,5,5,5,5
242,치킨,운정1동,노랑통닭-운정1호점,손님,"알싸한 마늘치킨/1(사이즈 선택(Regular),추가 선택(콜라 1.25L로 변경)),순살 3종세트（후라이드＋양념＋깐풍）/1",배달사고입니다 두가지를 시켰는데 하나만 먼저 갖다주고 나머지는 40분후에 다시 갖다주는 상황 소화시키면서 먹으라는 건지 배달이 많을때 잘해야되는데 그렇네요,2020년 12월 20일,1,1,2,2
243,치킨,운정1동,노랑통닭-운정1호점,hu**님,"후라이드반 ＋ 양념반/1(추가 선택(순살로 변경,콜라 1.25L로 변경))",다른 치킨으로 외도를 하다가 오늘은 다시 최애 치킨 노랑통닭으로 먹었습니다. 역시 노랑통닭 순살은 진리입니다. 치느님 치멘,2020년 12월 20일,5,5,5,5
244,치킨,운정1동,노랑통닭-운정1호점,01**님,순살 3종세트（후라이드＋양념＋깐풍）/1,양념과 간장은 괜찮은데 후라이드는 튀김옷이 너무 과하네요 속살은 별로 없는듯,2020년 12월 20일,4,3,4,5
245,치킨,운정1동,노랑통닭-운정1호점,aq**님,"알싸한 마늘치킨/1(사이즈 선택(Size Up),추가 선택(콜라 1.25L로 변경))",양도 많고 마늘소스가 적당히 매콤하니 맛있어요~늦은시간 배달도 빠르게 감사히 잘먹었습니다~,2020년 12월 19일,5,5,5,5
246,치킨,운정1동,노랑통닭-운정1호점,yo**님,"순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경),사이드 메뉴(노랑치즈볼 5개))",배달만 약간 실수가 있어서 4개 드릴께용 ㅋㅋ 너무 바쁘셔서 치즈볼 대신 치킨을 더 주셨네요. 어째뜬 너무 친절하게 해주시고 워낙 와이프랑 제가 노랑통닭을 좋아해서 맛있는 불금이 되었네요. 사장님 바쁘신데 수고 하시고용 배달 해주시는 라이더님들 추우신데 빨리 맛있게 배달해주셔서 너무 감사합니다. 안전운전 하세용 ㅎㅎ,2020년 12월 18일,5,5,5,4
247,치킨,운정1동,노랑통닭-운정1호점,sa**님,"알싸한 마늘치킨/1(사이즈 선택(Regular),추가 선택(콜라 1.25L로 변경))","노랑통닭은 진리이자, 인류구원의 길이로다!",2020년 12월 18일,5,5,5,5
248,치킨,운정1동,노랑통닭-운정1호점,eu**님,"알싸한 마늘치킨/1(사이즈 선택(Regular),추가 선택(콜라 1.25L로 변경))",바삭바삭 너무 마싯다,2020년 12월 18일,5,5,5,5
249,치킨,운정1동,노랑통닭-운정1호점,bu**님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),정말 맛있습니다 감사합니다,2020년 12월 18일,5,5,5,5
250,치킨,운정1동,노랑통닭-운정1호점,mh**님,순살 3종세트（후라이드＋양념＋깐풍）/1,맛있게 잘먹었어요 대박나세요,2020년 12월 17일,5,5,5,5
251,치킨,운정1동,노랑통닭-운정1호점,sj**님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),튀김옷이 너무 많아요ㅠㅠ,2020년 12월 15일,3,3,3,4
252,치킨,운정1동,노랑통닭-운정1호점,mr**님,"엄청큰 후라이드치킨/1,엄청큰 양념치킨/1",너무 좋아요 자주 이용할게요,2020년 12월 15일,5,5,5,5
253,치킨,운정1동,노랑통닭-운정1호점,ka**님,"후라이드반 ＋ 양념반/1(추가 선택(순살로 변경),사이드 메뉴(파 추가))",요기요 통해서 6시 10분 주문했느누디ㅣ 8시에 받았어요. 오늘 첫눈와서 추운건 이해하는데 배달이 늦은것도 밀리니까 이해한다쳐도 치킨이 차갑게 왔네요. 요즘 냉치킨이 새로생겼나봐요. 너무 하네요. 시간이라도 지켰으면 덜 열받았을텐데... 파도 곁들여 먹을려고했는데 파도 얼은것도 아니고 딱딱하고... 못먹겠네요 ㅡㅡ😡,2020년 12월 13일,1,1,1,1
254,치킨,운정1동,노랑통닭-운정1호점,du**님,알싸한 마늘치킨/1(사이즈 선택(Regular)),이집이 잘 튀겨줍니다. 그리고 떡볶이도 잘 어울리네요.,2020년 12월 13일,5,5,5,5
255,치킨,운정1동,노랑통닭-운정1호점,ma**님,알싸한 마늘치킨/1(사이즈 선택(Regular)),맛있어요 너무 좋아요 헿,2020년 12월 13일,5,5,5,5
256,치킨,운정1동,노랑통닭-운정1호점,do**님,알싸한 마늘치킨/1(사이즈 선택(Size Up)),항상 질리지 않고 너무 만족 하며 먹습니다,2020년 12월 13일,5,5,5,5
257,치킨,운정1동,노랑통닭-운정1호점,mi**님,"알싸한 마늘치킨/1(사이즈 선택(Size Up),추가 선택(콜라 1.25L로 변경),사이드 메뉴(노랑치즈볼 5개))",맛나요 양도 적당하고,2020년 12월 13일,5,5,5,5
258,치킨,운정1동,노랑통닭-운정1호점,ju**님,"알싸한 마늘치킨/1(사이즈 선택(Regular),사이드 메뉴(파 추가))",양 많네요 따뜻하게 빠르게 옴,2020년 12월 11일,5,5,5,5
259,치킨,운정1동,노랑통닭-운정1호점,db**님,알싸한 마늘치킨/1(사이즈 선택(Size Up)),바삭바삭 항상 맛있어요 굿굿,2020년 12월 10일,5,5,5,5
260,치킨,운정1동,노랑통닭-운정1호점,eu**님,알싸한 마늘치킨/1(사이즈 선택(Regular)),배달 엄청 빨리 왔는데 손가락이 미끄러져서 배달 지연됐다고 클릭해버림ㅜㅜ 배달 엄청빠름니다.. 이렇게 빠른 치킨집 처음인듯 치킨은 바삭바삭하고 마싯음 굿,2020년 12월 10일,5,5,5,5
261,치킨,운정1동,노랑통닭-운정1호점,손님,후라이드반 ＋ 양념반/1(추가 선택(순살로 변경)),순살치킨 2만원주고 시켰는데 맛도 퀄리티도 오천원주기도 아깝 순살은 배제하고 걍 뼈로 드세요,2020년 12월 9일,2,1,1,3
262,치킨,운정1동,노랑통닭-운정1호점,ba**님,알싸한 마늘치킨/2(사이즈 선택(Size Up)),정말 맛있거 배달시간이 딱 맞아 기다리는시간없이 맛있게 먹았습니다!!노랑통닭 화이팅!!,2020년 12월 8일,5,5,5,5
263,치킨,운정1동,노랑통닭-운정1호점,aj**님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),역시 배달빠르고 치킨도 맛있어요.,2020년 12월 5일,5,5,5,5
264,치킨,운정1동,노랑통닭-운정1호점,dr**님,엄청큰 후라이드치킨/1,언제나 늘 먹는 노랑통닭 이것만 먹어요 ㅎㅎㅎ 바삭바삭 맛나요,2020년 12월 5일,5,5,5,5
265,치킨,운정1동,노랑통닭-운정1호점,ch**님,"엄청큰 후라이드치킨/1(추가 선택(순살로 변경,콜라 1.25L로 변경))",후라이드중엔 제일 맛있는집!,2020년 12월 5일,5,5,5,5
266,치킨,운정1동,노랑통닭-운정1호점,ya**님,순살 3종세트（후라이드＋양념＋깐풍）/1,양도 좋고 맛도 좋았어요. 배달이 40분내로 온다고 해서 기다렸는데 업체에 전화했을 때 피드백의 문제점이 있더라고요. 좀 답답했습니다. 또 배달이 1시간만에 오긴했는데 닭이 다 식어서 오더라고요. 바쁠수도 있다는건 알겠지만 배달의 문제점은 고쳐야하지 않을까요? 배달료는 왜 받는건지ㅛ,2020년 12월 4일,3,5,4,1
267,치킨,운정1동,노랑통닭-운정1호점,ju**님,순살 3종세트（후라이드＋양념＋깐풍）/1,좀 늦게 배달 부탁드렸는데 시간에 맞게 배달해주셔서 감사합니다!! 역시 이 지점이 제일 맛있어요 어제 시키고 오늘 좀 남은거 먹었는데 식어도 맛있네요,2020년 12월 4일,5,5,5,5
268,치킨,운정1동,노랑통닭-운정1호점,db**님,알싸한 마늘치킨/1(사이즈 선택(Size Up)),"알싸한 맛 너무 좋아요....,.,,.",2020년 12월 4일,5,5,5,5
269,치킨,운정1동,노랑통닭-운정1호점,ye**님,순살 3종세트（후라이드＋양념＋깐풍）/1,양념이랑 깐풍은 튀김옷이 너무 물렁해요ㅜ,2020년 12월 3일,5,5,5,5
270,치킨,운정1동,노랑통닭-운정1호점,th**님,엄청큰 후라이드치킨/1(추가 선택(콜라 1.25L로 변경)),맛있게 잘먹겠습니다.,2020년 12월 3일,5,5,5,5
271,치킨,운정1동,노랑통닭-운정1호점,pu**님,알싸한 마늘치킨/1(사이즈 선택(Regular)),"리뷰보고 주문했는데, 그냥 먹어도 맛있고, 알싸한 소스 찍어도 맛있네요",2020년 12월 2일,5,5,5,5
272,치킨,운정1동,노랑통닭-운정1호점,33**님,후라이드반 ＋ 양념반/1,노랑통닭 당연 맛있죠~ 배달도 빠르고 맛있게 잘 먹었어요,2020년 12월 2일,5,5,5,5
273,치킨,운정1동,노랑통닭-운정1호점,we**님,순살 3종세트（후라이드＋양념＋깐풍）/1,맛있게 잘 먹었어요~ 맛있게 먹느라 사진 찍는걸 까먹었네요^^,2020년 12월 2일,5,5,5,5
274,치킨,운정1동,노랑통닭-운정1호점,db**님,"알싸한 마늘치킨/1(사이즈 선택(Regular),사이드 메뉴(파 추가))",인생치킨...너무 맛있어요 바삭바삭 거리고 뭘 찍든 맛있어요 느끼하지도 얺고 치킨 이렇게 한 곳에서 많이 시켜먹은 것도 오랜만,2020년 11월 30일,5,5,5,5
275,치킨,운정1동,노랑통닭-운정1호점,do**님,순살 3종세트（후라이드＋양념＋깐풍）/1,열글자열글자맛남ㅋㅎ,2020년 11월 30일,5,5,5,5
276,치킨,운정1동,노랑통닭-운정1호점,op**님,"알싸한 마늘치킨/1(사이즈 선택(Regular)),순살 3종세트（후라이드＋양념＋깐풍）/1",👍,2020년 11월 30일,5,5,5,5
277,치킨,운정1동,노랑통닭-운정1호점,kr**님,알싸한 마늘치킨/1(사이즈 선택(Regular)),알싸한마늘은 저희집 최애치킨이예요. 고기안좋아하는 아이도 이건 따로 담아가서 먹네요,2020년 11월 30일,5,5,5,5
278,치킨,운정1동,노랑통닭-운정1호점,ye**님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),맨날애들한테 양보했는데 이번에 저도 오랜만에 맛나게 먹었네요~~,2020년 11월 30일,5,5,5,5
279,치킨,운정1동,노랑통닭-운정1호점,ch**님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),치킨맛있게 잘먹었습니다. 추억의과자도 감사합니다. 배달시간은 적당했는데 근데 치킨이 거의 식어서 온듯요.,2020년 11월 29일,5,4,4,4
280,치킨,운정1동,노랑통닭-운정1호점,nj**님,후라이드반 ＋ 깐풍반/1,맛있게 잘 먹었습니다,2020년 11월 28일,5,5,5,4
281,치킨,운정1동,노랑통닭-운정1호점,wj**님,"엄청큰 깐풍치킨/1(추가 선택(순살로 변경),별미 메뉴(똥집감자튀김)),순살 3종세트（후라이드＋양념＋깐풍）/2",맛있게먹었어요,2020년 11월 28일,5,5,5,5
282,치킨,운정1동,노랑통닭-운정1호점,po**님,"순살 3종세트（후라이드＋양념＋깐풍）/1,즉석 치즈 떡볶이 /1",치킨은 좋은데 떡볶이 양이 적고 어묵만 많네요 ㅜㅜ,2020년 11월 28일,5,5,4,5
283,치킨,운정1동,노랑통닭-운정1호점,le**님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),헐 너무 맛있어서 사진 찍는거류까먹음,2020년 11월 24일,5,5,5,5
284,치킨,운정1동,노랑통닭-운정1호점,kj**님,후라이드반 ＋ 양념반/1,노랑통닭 자주시켜먹는데. 맛있고 배달이 빠르네요,2020년 11월 22일,5,5,4,5
285,치킨,운정1동,노랑통닭-운정1호점,ry**님,"엄청큰 후라이드치킨/1(추가 선택(순살로 변경,콜라 1.25L로 변경))",잘 먹었습니다. 리뷰 이벤트는 콜라 대신 치즈볼을 주신건지 콜라가 따로 오진 않았네요.,2020년 11월 22일,5,5,5,5
286,치킨,운정1동,노랑통닭-운정1호점,ji**님,순살 3종세트（후라이드＋양념＋깐풍）/1,맛있게 잘먹었습니다,2020년 11월 22일,4,5,5,5
287,치킨,운정1동,노랑통닭-운정1호점,dw**님,엄청큰 깐풍치킨/1(추가 선택(콜라 1.25L로 변경)),여기는 믿고 먹는 단골집이죠^^,2020년 11월 22일,5,5,5,5
288,치킨,운정1동,노랑통닭-운정1호점,ru**님,"후라이드반 ＋ 양념반/1(추가 선택(순살로 변경,콜라 1.25L로 변경))",바삭하고 맛있게먹었어요 또 시킬게요,2020년 11월 21일,5,5,5,5
289,치킨,운정1동,노랑통닭-운정1호점,sk**님,"알싸한 마늘치킨/1(사이즈 선택(Size Up),추가 선택(콜라 1.25L로 변경))","맛, 양 , 배달 굿입니다",2020년 11월 21일,5,5,5,5
290,치킨,운정1동,노랑통닭-운정1호점,su**님,순살 3종세트（후라이드＋양념＋깐풍）/2(추가 선택(콜라 1.25L로 변경)),노랑통닭의 첫맛은 바사삭이엇어요. 다른 대리점보다 맛있어서 운정오면 꼭 먹게되는 노랑통닭운정점,2020년 11월 21일,5,5,5,5
291,치킨,운정1동,노랑통닭-운정1호점,sa**님,"알싸한 마늘치킨/1(사이즈 선택(Regular),추가 선택(콜라 1.25L로 변경))","사장님, 저번 리뷰 댓글에 더 필요한거 있으면 얘기하라고 하셨죠? 필요한 거 없습니다. 그냥~~~우리 곁에 오래동안 계셔주셔용 ♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡",2020년 11월 20일,5,5,5,5
292,치킨,운정1동,노랑통닭-운정1호점,db**님,알싸한 마늘치킨/1(사이즈 선택(Size Up)),너무 맛있어요 그냥 먹어도 맛있고 소금 찍어먹어도 맛있고 머스타드 찍어 먹어도 맛있고 양념에 찍어먹어도 맛있고 메인인 마늘소스에 찍어 먹어도 맛있어요 ㅜ 알싸한 그 맛이 너무 좋아요.....,2020년 11월 20일,5,5,5,4
293,치킨,운정1동,노랑통닭-운정1호점,ji**님,"알싸한 마늘치킨/1(사이즈 선택(Regular),추가 선택(콜라 1.25L로 변경))",맛있어요,2020년 11월 19일,4,4,5,5
294,치킨,운정1동,노랑통닭-운정1호점,lu**님,순살 3종세트（후라이드＋양념＋깐풍）/1,벨을 안 누르셔서 다 식었네요.,2020년 11월 19일,4,5,5,1
295,치킨,운정1동,노랑통닭-운정1호점,l2**님,순살 3종세트（후라이드＋양념＋깐풍）/1,"배달도 빠르고 후라이드는 바삭하니 맛있었어여.. 양념은 좀 눅눅해져서 그랬고, 깐풍치킨은 맛있었어여..",2020년 11월 16일,5,5,5,5
296,치킨,운정1동,노랑통닭-운정1호점,kq**님,"알싸한 마늘치킨/1(사이즈 선택(Size Up),추가 선택(콜라 1.25L로 변경),사이드 메뉴(노랑치즈볼 5개))",오자마자 다먹어버려서 사진은 포장지로...ㅎㅎ 항상 너무 맛있게 먹습니다.,2020년 11월 15일,5,5,5,5
297,치킨,운정1동,노랑통닭-운정1호점,sc**님,엄청큰 후라이드치킨/1,오랜만에 주문했는데 배달주문량이 많았는지 눅눅해져서 바삭함이 덜 해 아쉽지만 잘 먹었어요,2020년 11월 14일,4,4,5,4
298,치킨,운정1동,노랑통닭-운정1호점,ji**님,엄청큰 후라이드치킨/1(추가 선택(콜라 1.25L로 변경)),생각보다 일찍와서 놀랐습니다. 잘먹었어요,2020년 11월 14일,5,5,5,5
299,치킨,운정1동,노랑통닭-운정1호점,db**님,알싸한 마늘치킨/1(사이즈 선택(Regular)),바삭바삭 하고 맛있어요 마늘소스도 마늘을 싫어하는게 아니라면 호불호 없을 맛 같아요!,2020년 11월 13일,5,5,5,4
300,치킨,운정1동,노랑통닭-운정1호점,ba**님,"매콤후라이드/1(추가 선택(순살로 변경,콜라 1.25L로 변경)),소떡소떡/1",초창기에 비해 같이 튀긴 고추양이 적어요 개인적으로 고추가 많은걸 좋아해서요~~^^;; 그래도 맛있게 먹었습니다~~~,2020년 11월 12일,4,4,5,5
301,치킨,운정1동,노랑통닭-운정1호점,qo**님,"순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경),사이드 메뉴(파 추가))",항상맛있아요 잘먹을게요,2020년 11월 10일,5,5,5,5
302,치킨,운정1동,노랑통닭-운정1호점,gk**님,알싸한 마늘치킨/1(사이즈 선택(Regular)),"맛도 있고 양도 많고 다 좋은데 살이 없어요.... 빠싹 튀겨져서 딱딱하고 절반은 살없이 튀김옷만 있는것 같다는.... 그치만 마늘소스는 맛있고 양많아서 좋았어요! 다음엔 빠싹 튀기지 말아달라고 하든가 해야겠다는.. 운정점은 처음이라 그런데 원래 이렇게 튀기시는건지.,ㅜ",2020년 11월 9일,4,5,5,5
303,치킨,운정1동,노랑통닭-운정1호점,ck**님,순살 3종세트（후라이드＋양념＋깐풍）/1,맛은 그냥 그래요.... 생각보다 양이 너무 적은거 같고 포장상태가 별로 였어요.... 양념이 호일 밑으로 다 새서 박스 바닥에 한가득이었어요,2020년 11월 8일,3,3,3,4
304,치킨,운정1동,노랑통닭-운정1호점,el**님,"엄청큰 후라이드치킨/1(추가 선택(순살로 변경,콜라 1.25L로 변경))",바삭바삭 아이들과 잘 먹었습니다~,2020년 11월 8일,5,5,5,4
305,치킨,운정1동,노랑통닭-운정1호점,3r**님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),배송은 그럭저럭먹을만합니다,2020년 11월 7일,4,4,3,3
306,치킨,운정1동,노랑통닭-운정1호점,si**님,매콤후라이드/1,"그동안 계속 노랑통닭 이용했었는데 이번엔 실망이네여 분명히도착예정 5분으로 떴었고 도착예정 1,2분에서 갑자기 20분으로 넘어가더군여 전에도 비슷한경험이 있어확인했더니 배달중 사고가있었다고...이번에도 혹시나해서 매장으로 전화했더니 출발한지 10분정도 됐다고 기다려보라더군여 제가 기사님 확인해달랬더니 10분있다 전화왔습니다 거의다 도착했다고... 매장서 확인전화오구 정확히 9분있다 도착하시더군여 그럼저희는 매장서 출발한후 적어도 29분후에 닭을 받았는데 역시나 다 식어 말라 비틀어져있었습니다",2020년 11월 7일,3,3,5,1
307,치킨,운정1동,노랑통닭-운정1호점,tr**님,"엄청큰 후라이드치킨/1,엄청큰 양념치킨/1",😀😀😀😀😀😀😀😀😀,2020년 11월 7일,5,5,5,5
308,치킨,운정1동,노랑통닭-운정1호점,my**님,순살 3종세트（후라이드＋양념＋깐풍）/1,양이 적네요 맛은 좋아요,2020년 11월 4일,4,4,3,5
309,치킨,운정1동,노랑통닭-운정1호점,77**님,후라이드반 ＋ 양념반/1(추가 선택(콜라 1.25L로 변경)),닭코기 살이 너무 없어요.,2020년 11월 3일,3,3,5,2
310,치킨,운정1동,노랑통닭-운정1호점,ja**님,"엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),엄청큰 양념치킨/1(추가 선택(순살로 변경))",맛있어서 노랑 통닭자주 시킵니다. 근데 어느순간 부터 순살후라이드 양이 눈에띄게 줄어들었어요..,2020년 11월 2일,5,5,4,5
311,치킨,운정1동,노랑통닭-운정1호점,ko**님,알싸한 마늘치킨/1(사이즈 선택(Regular)),배달은 빨리서 좋았어요 양도 적당히 괜찮네요 근데 바삭하다못해 너무 딱딱해서 입천장 다까지겠어요..부드러운것도 있고 딱딱한것도 있는데 대부분 딱딱해서 못먹겠어요;;,2020년 11월 2일,2,1,4,5
312,치킨,운정1동,노랑통닭-운정1호점,pa**님,순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경)),맛있게 잘먹었습니다~,2020년 11월 1일,5,5,5,5
313,치킨,운정1동,노랑통닭-운정1호점,ju**님,"후라이드반 ＋ 양념반/1,노랑치즈볼（매콤한맛）5개/1",받자마자 그릇으로 옮겨담아서 그릇에 담긴 사진이에요! 한마리지만 양이 꽤 많아요 특히 여기가 튀김옷이 바삭해서 항상 여기서 시켜먹습니다ㅎ 치즈볼은 처음 시켜봤는데 모짜렐라랑 체다치즈가 섞인 볼에 할라피뇨가 조그맣게 박혀있어요 다른 단 치즈볼이랑은 다른 특이한 맛이에요! 느끼할때 먹으면 딱입니다 아쉬운점은 이번에 양념이 아래로 많이 새서 왔어요ㅠㅠ 은박지가 구겨져서 그런거같더라구요 그래도 비닐 안이라 바로 그릇에 옮겨서 잘 먹었습니다!!,2020년 10월 31일,5,5,5,5
314,치킨,운정1동,노랑통닭-운정1호점,gu**님,후라이드반 ＋ 깐풍반/1(추가 선택(순살로 변경)),사장님은친절하신데 다른매장에서맛있게먹어서처음주문하는데맛은실망이에요,2020년 10월 31일,4,3,4,5
315,치킨,운정1동,노랑통닭-운정1호점,na**님,엄청큰 후라이드치킨/1(별미 메뉴(똥집감자튀김)),맛있네요~~많이파세요,2020년 10월 30일,5,5,5,5
316,치킨,운정1동,노랑통닭-운정1호점,ch**님,"순살 3종세트（후라이드＋양념＋깐풍）/1,깐풍똥집/1",친절하고 배달도 빨라요!! 다른지점보다 맛있어용,2020년 10월 27일,5,5,5,5
317,치킨,운정1동,노랑통닭-운정1호점,my**님,"알싸한 마늘치킨/1(사이즈 선택(Size Up),사이드 메뉴(파 추가))",맛있게 잘 먹었어용 ㅎ,2020년 10월 27일,5,5,5,5
318,치킨,운정1동,노랑통닭-운정1호점,1w**님,엄청큰 후라이드치킨/1(추가 선택(콜라 1.25L로 변경)),사진을 찍지 못했네요.. 한마리는 작을것같아 큰한마리로 시켰는데 잘 먹었습니다~ 바삭하니 좋으네요^^,2020년 10월 25일,5,5,5,5
319,치킨,운정1동,노랑통닭-운정1호점,lu**님,순살 3종세트（후라이드＋양념＋깐풍）/1,3가지맛 맛있어요. 후라이드는 아이 먹기 좋아요~^^,2020년 10월 24일,5,5,5,5
320,치킨,운정1동,노랑통닭-운정1호점,mo**님,"후라이드반 ＋ 양념반/1,똥집감자튀김/1",배달 빠르고 맛있어요,2020년 10월 24일,5,5,5,5
321,치킨,운정1동,노랑통닭-운정1호점,ja**님,"엄청큰 양념치킨/1(추가 선택(순살로 변경)),웰빙파닭/1(치킨 선택(후라이드＋양념 선택),추가 선택(순살로 변경),사이드 메뉴(즉석 치즈 떡볶이))",맛있어서 자주 시켜먹습니다,2020년 10월 24일,5,5,5,5
322,치킨,운정1동,노랑통닭-운정1호점,lh**님,"순살 3종세트（후라이드＋양념＋깐풍）/1(추가 선택(콜라 1.25L로 변경),사이드 메뉴(즉석 치즈 떡볶이,노랑치즈볼 5개))",떡볶이는 좀 아쉬웠지만 치킨하고 치즈볼은 아주 맛있었네요,2020년 10월 24일,5,5,5,5
323,치킨,운정1동,노랑통닭-운정1호점,ok**님,"엄청큰 후라이드치킨/1,파 추가/1",오늘도 맛있게 잘 먹었습니다,2020년 10월 23일,5,5,5,5
324,치킨,운정1동,노랑통닭-운정1호점,tm**님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),양도 많고 아이들이 잘먹어요. 후라이드 생각날땐 노랑통닭만 먹어요,2020년 10월 23일,5,5,5,5
325,치킨,운정1동,노랑통닭-운정1호점,cc**님,알싸한 마늘치킨/1(사이즈 선택(Regular)),맛도 맛있텄고 배달도 빨리와서 좋았습니다. 감사합니다.,2020년 10월 23일,5,5,5,5
326,치킨,운정1동,노랑통닭-운정1호점,pi**님,"엄청큰 후라이드치킨/1(추가 선택(순살로 변경),사이드 메뉴(파 추가))",우와배달완젼빨라요!!! 맛잇어요 잘먹었어요 냠냠,2020년 10월 21일,5,5,5,5
327,치킨,운정1동,노랑통닭-운정1호점,be**님,"웰빙파닭/1(치킨 선택(후라이드＋깐풍 선택),추가 선택(순살로 변경),사이드 메뉴(파 추가))",순살인데 살은 거의 없고 튀김 부스러기가 너무 많아요 바삭이 아니라 딱딱하다못해 이가 아플정도..파채는 양이 많아서 좋네요~,2020년 10월 21일,3,3,4,3
328,치킨,운정1동,노랑통닭-운정1호점,yo**님,후라이드반 ＋ 양념반/1(추가 선택(순살로 변경)),잘먹었습니다 👍 맛있어요,2020년 10월 20일,5,5,5,3
329,치킨,운정1동,노랑통닭-운정1호점,my**님,순살 3종세트（후라이드＋양념＋깐풍）/1,맛있게 잘 먹었습니다,2020년 10월 19일,5,5,5,5
330,치킨,운정1동,노랑통닭-운정1호점,ss**님,엄청큰 후라이드치킨/1(추가 선택(순살로 변경)),잘 받았습니다 잘 먹었습니다. 배달도 빠르고 좋아요,2020년 10월 19일,5,5,5,5
331,치킨,운정1동,노랑통닭-운정1호점,th**님,알싸한 마늘치킨/1(사이즈 선택(Regular)),배달도 빨리왔고 양도 많았어요~~^^,2020년 10월 19일,5,4,4,5
332,치킨,운정1동,노랑통닭-운정1호점,tp**님,"알싸한 마늘치킨/1(사이즈 선택(Size Up),추가 선택(콜라 1.25L로 변경))",마늘소스가 따로와서 찍어먹으니 너무좋았고 물리지않고 색달라서 좋았어요~,2020년 10월 19일,4,4,4,4
333,치킨,운정1동,노랑통닭-운정1호점,lm**님,"알싸한 마늘치킨/1(사이즈 선택(Size Up),추가 선택(콜라 1.25L로 변경))",배달이 15분만에! 새벽이라 그런지 엄청빨라요 그리고 전에 먹던 지점보다 맛있는 듯~,2020년 10월 19일,5,5,5,5
334,치킨,운정1동,노랑통닭-운정1호점,ka**님,"엄청큰 후라이드치킨/1(추가 선택(순살로 변경,콜라 1.25L로 변경),별미 메뉴(똥집감자튀김))",잘먹었습니다 감사합니다,2020년 10월 18일,5,5,5,5
335,치킨,운정1동,노랑통닭-운정1호점,sa**님,"알싸한 마늘치킨/1(사이즈 선택(Regular),추가 선택(콜라 1.25L로 변경))",오늘도 달린다~~알싸한마늘치킨!! 뭐 하세요? 얼렁 주문넣지 않고!!!!!♡♡♡♡♡♡,2020년 10월 18일,5,5,5,5
